protocol_id,model_name,step,start_s,end_s,action,action_family,expected_motion,observed_motion,action_motion_match,mad_2s,motion_threshold,ref_mad_before,ref_mad_after,best_shift_x,best_shift_y,best_shift_mse,target_visible_after_label,distance_after_label,yaw_after_label,lateral_after_label,video_hash,video_path
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_game3,28,56.0,58.0,FWD,translate,True,True,True,34.984,16.333,41.92,34.987,-8,-4,951.476,True,1.68,0.0,0.0,5ea15324044a446d7c75f394f786c0f9,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_game3/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_game3,29,58.0,60.0,FWD,translate,True,True,True,27.575,16.333,34.987,36.95,-4,4,1068.865,True,1.26,0.0,0.0,5ea15324044a446d7c75f394f786c0f9,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_game3/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_game3,30,60.0,62.0,FWD,translate,True,True,True,27.052,16.333,36.95,40.501,-10,6,1241.054,True,0.84,0.0,0.0,5ea15324044a446d7c75f394f786c0f9,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_game3/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_game3,31,62.0,64.0,FWD,translate,True,True,True,29.417,16.333,40.501,40.397,-8,-10,1131.759,True,0.42,0.0,0.0,5ea15324044a446d7c75f394f786c0f9,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_game3/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_game3,32,64.0,66.0,HOLD,hold,False,False,True,0.892,16.333,40.397,40.2,0,0,1.513,True,0.42,0.0,0.0,5ea15324044a446d7c75f394f786c0f9,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_game3/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_game3,33,66.0,68.0,HOLD,hold,False,False,True,0.762,16.333,40.2,40.226,0,0,1.229,True,0.42,0.0,0.0,5ea15324044a446d7c75f394f786c0f9,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_game3/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_game3,34,68.0,70.0,HOLD,hold,False,False,True,0.742,16.333,40.226,40.165,0,0,1.112,True,0.42,0.0,0.0,5ea15324044a446d7c75f394f786c0f9,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_game3/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,0,0.0,2.0,HOLD,hold,False,False,True,36.74,50.747,0.0,36.74,10,2,2266.407,True,0.0,0.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,1,2.0,4.0,HOLD,hold,False,False,True,44.143,50.747,36.74,44.816,2,10,2855.092,True,0.0,0.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,2,4.0,6.0,HOLD,hold,False,False,True,34.439,50.747,44.816,32.477,0,-10,2418.992,True,0.0,0.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,3,6.0,8.0,BACK,translate,True,False,False,30.98,50.747,32.477,42.288,0,10,996.121,True,0.42,0.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,4,8.0,10.0,BACK,translate,True,False,False,42.945,50.747,42.288,57.107,0,0,2776.102,True,0.84,0.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,5,10.0,12.0,BACK,translate,True,False,False,32.567,50.747,57.107,61.228,10,-2,1943.521,True,1.26,0.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,6,12.0,14.0,YAW_R,yaw,True,True,True,88.712,50.747,61.228,59.367,10,10,8697.342,False,1.26,45.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,7,14.0,16.0,HOLD,hold,False,False,True,15.061,50.747,59.367,58.332,-6,0,504.208,False,1.26,45.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,8,16.0,18.0,HOLD,hold,False,False,True,34.028,50.747,58.332,72.56,10,0,1637.508,False,1.26,45.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,9,18.0,20.0,HOLD,hold,False,False,True,40.397,50.747,72.56,51.71,-10,0,2207.699,False,1.26,45.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,10,20.0,22.0,HOLD,hold,False,False,True,29.189,50.747,51.71,50.047,-10,0,1329.052,False,1.26,45.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,11,22.0,24.0,YAW_L,yaw,True,False,False,39.655,50.747,50.047,62.131,10,0,1925.824,True,1.26,0.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,12,24.0,26.0,HOLD,hold,False,False,True,11.944,50.747,62.131,62.011,2,0,432.575,True,1.26,0.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,13,26.0,28.0,HOLD,hold,False,False,True,22.167,50.747,62.011,68.196,8,0,554.977,True,1.26,0.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,14,28.0,30.0,BACK,translate,True,False,False,17.815,50.747,68.196,68.342,-2,0,701.895,True,1.68,0.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,15,30.0,32.0,BACK,translate,True,False,False,31.772,50.747,68.342,78.287,10,0,1590.687,True,2.1,0.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,16,32.0,34.0,BACK,translate,True,False,False,30.529,50.747,78.287,92.904,10,0,1116.37,False,2.52,0.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,17,34.0,36.0,YAW_R,yaw,True,True,True,53.968,50.747,92.904,58.901,-10,-10,3474.86,False,2.52,45.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,18,36.0,38.0,HOLD,hold,False,False,True,41.846,50.747,58.901,41.57,-10,-8,2122.489,False,2.52,45.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,19,38.0,40.0,HOLD,hold,False,False,True,39.758,50.747,41.57,61.008,10,10,1989.42,False,2.52,45.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,20,40.0,42.0,HOLD,hold,False,False,True,46.747,50.747,61.008,53.966,-10,0,2960.382,False,2.52,45.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,21,42.0,44.0,HOLD,hold,False,True,False,60.193,50.747,53.966,57.169,10,-10,4828.706,False,2.52,45.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,22,44.0,46.0,HOLD,hold,False,False,True,38.271,50.747,57.169,40.839,-10,-10,2252.562,False,2.52,45.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,23,46.0,48.0,HOLD,hold,False,False,True,48.534,50.747,40.839,41.899,0,-6,3271.382,False,2.52,45.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,24,48.0,50.0,HOLD,hold,False,False,True,37.519,50.747,41.899,60.38,10,-2,1868.374,False,2.52,45.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,25,50.0,52.0,HOLD,hold,False,False,True,33.126,50.747,60.38,49.516,10,-2,1523.089,False,2.52,45.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,26,52.0,54.0,YAW_L,yaw,True,False,False,8.07,50.747,49.516,51.671,0,0,138.564,False,2.52,0.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,27,54.0,56.0,FWD,translate,True,False,False,40.67,50.747,51.671,58.04,10,8,1636.137,True,2.1,0.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,28,56.0,58.0,FWD,translate,True,True,True,63.396,50.747,58.04,96.68,8,10,4791.1,True,1.68,0.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,29,58.0,60.0,FWD,translate,True,False,False,31.587,50.747,96.68,90.318,-4,0,1880.528,True,1.26,0.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,30,60.0,62.0,FWD,translate,True,False,False,38.553,50.747,90.318,92.48,-2,-2,2374.031,True,0.84,0.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,31,62.0,64.0,FWD,translate,True,False,False,47.347,50.747,92.48,84.951,-10,-2,3633.783,True,0.42,0.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,32,64.0,66.0,HOLD,hold,False,False,True,49.345,50.747,84.951,84.014,-8,2,3643.258,True,0.42,0.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,33,66.0,68.0,HOLD,hold,False,False,True,35.299,50.747,84.014,88.258,-4,0,1870.83,True,0.42,0.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_03_retreat_multi_glance_right_return,matrix_prompt_injected,34,68.0,70.0,HOLD,hold,False,False,True,24.472,50.747,88.258,87.776,-8,0,1319.664,True,0.42,0.0,0.0,672b88d8582eccccfe73fff2c03c69c4,runs/huaiqiu_mcts_03_retreat_multi_glance_right_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,0,0.0,2.0,HOLD,hold,False,False,True,1.032,16.333,0.0,1.032,0,0,1.958,True,0.0,0.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,1,2.0,4.0,HOLD,hold,False,False,True,1.681,16.333,1.032,1.92,0,0,4.263,True,0.0,0.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,2,4.0,6.0,HOLD,hold,False,True,False,35.191,16.333,1.92,35.081,2,-2,2174.098,True,0.0,0.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,3,6.0,8.0,BACK,translate,True,True,True,31.054,16.333,35.081,36.778,6,-4,1458.121,True,0.42,0.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,4,8.0,10.0,BACK,translate,True,True,True,26.205,16.333,36.778,33.616,-8,-4,976.838,True,0.84,0.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,5,10.0,12.0,BACK,translate,True,True,True,38.56,16.333,33.616,45.947,-10,8,1608.5,True,1.26,0.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,6,12.0,14.0,YAW_L,yaw,True,True,True,46.736,16.333,45.947,52.742,-10,2,3033.926,False,1.26,-45.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,7,14.0,16.0,HOLD,hold,False,False,True,1.942,16.333,52.742,53.758,0,0,6.296,False,1.26,-45.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,8,16.0,18.0,HOLD,hold,False,False,True,1.476,16.333,53.758,54.471,0,0,3.637,False,1.26,-45.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,9,18.0,20.0,HOLD,hold,False,False,True,1.39,16.333,54.471,54.844,0,0,3.123,False,1.26,-45.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,10,20.0,22.0,HOLD,hold,False,True,False,49.941,16.333,54.844,47.381,10,-2,3594.684,False,1.26,-45.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,11,22.0,24.0,YAW_R,yaw,True,True,True,38.236,16.333,47.381,35.176,10,-6,1658.787,True,1.26,0.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,12,24.0,26.0,HOLD,hold,False,False,True,1.181,16.333,35.176,35.181,0,0,2.547,True,1.26,0.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,13,26.0,28.0,HOLD,hold,False,True,False,20.696,16.333,35.181,36.105,6,2,734.499,True,1.26,0.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,14,28.0,30.0,BACK,translate,True,True,True,31.427,16.333,36.105,41.986,6,6,849.555,True,1.68,0.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,15,30.0,32.0,BACK,translate,True,True,True,24.91,16.333,41.986,46.986,-8,2,722.419,True,2.1,0.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,16,32.0,34.0,BACK,translate,True,True,True,42.072,16.333,46.986,66.961,-10,2,2536.331,False,2.52,0.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,17,34.0,36.0,YAW_L,yaw,True,True,True,64.549,16.333,66.961,60.255,-10,0,4818.993,False,2.52,-45.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,18,36.0,38.0,HOLD,hold,False,False,True,1.527,16.333,60.255,60.702,0,0,3.666,False,2.52,-45.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,19,38.0,40.0,HOLD,hold,False,False,True,0.89,16.333,60.702,60.764,0,0,1.559,False,2.52,-45.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,20,40.0,42.0,HOLD,hold,False,False,True,1.041,16.333,60.764,61.003,0,0,1.955,False,2.52,-45.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,21,42.0,44.0,HOLD,hold,False,False,True,1.075,16.333,61.003,61.135,0,0,2.093,False,2.52,-45.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,22,44.0,46.0,HOLD,hold,False,False,True,1.05,16.333,61.135,61.327,0,0,2.023,False,2.52,-45.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,23,46.0,48.0,HOLD,hold,False,False,True,1.19,16.333,61.327,61.394,0,0,2.654,False,2.52,-45.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,24,48.0,50.0,HOLD,hold,False,False,True,1.075,16.333,61.394,61.338,0,0,2.21,False,2.52,-45.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,25,50.0,52.0,HOLD,hold,False,True,False,68.949,16.333,61.338,70.297,10,0,5737.948,False,2.52,-45.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,26,52.0,54.0,YAW_R,yaw,True,True,True,49.901,16.333,70.297,44.784,10,-2,3544.357,False,2.52,0.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,27,54.0,56.0,FWD,translate,True,True,True,29.898,16.333,44.784,39.464,8,-4,786.851,True,2.1,0.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,28,56.0,58.0,FWD,translate,True,True,True,35.14,16.333,39.464,38.388,-4,-6,1059.937,True,1.68,0.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,29,58.0,60.0,FWD,translate,True,True,True,26.854,16.333,38.388,39.504,4,-2,1163.394,True,1.26,0.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,30,60.0,62.0,FWD,translate,True,True,True,30.766,16.333,39.504,45.527,-8,-6,1213.756,True,0.84,0.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,31,62.0,64.0,FWD,translate,True,True,True,38.861,16.333,45.527,33.275,-6,10,1912.229,True,0.42,0.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,32,64.0,66.0,HOLD,hold,False,False,True,1.026,16.333,33.275,33.003,0,0,2.11,True,0.42,0.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,33,66.0,68.0,HOLD,hold,False,False,True,0.949,16.333,33.003,32.797,0,0,1.87,True,0.42,0.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_game3,34,68.0,70.0,HOLD,hold,False,False,True,1.099,16.333,32.797,32.446,0,0,2.382,True,0.42,0.0,0.0,c65332e218032381ce398118e9edc5ec,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_game3/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_prompt_injected,0,0.0,2.0,HOLD,hold,False,False,True,36.66,50.747,0.0,36.66,10,2,2251.359,True,0.0,0.0,0.0,c3ecc85d70b3d2219aab02ab78e6014f,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_prompt_injected,1,2.0,4.0,HOLD,hold,False,False,True,44.718,50.747,36.66,43.284,2,10,3104.949,True,0.0,0.0,0.0,c3ecc85d70b3d2219aab02ab78e6014f,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_prompt_injected,2,4.0,6.0,HOLD,hold,False,False,True,36.557,50.747,43.284,32.746,-4,-10,2798.044,True,0.0,0.0,0.0,c3ecc85d70b3d2219aab02ab78e6014f,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_prompt_injected,3,6.0,8.0,BACK,translate,True,False,False,28.055,50.747,32.746,40.6,6,10,880.169,True,0.42,0.0,0.0,c3ecc85d70b3d2219aab02ab78e6014f,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_prompt_injected,4,8.0,10.0,BACK,translate,True,False,False,27.798,50.747,40.6,45.889,0,0,1351.469,True,0.84,0.0,0.0,c3ecc85d70b3d2219aab02ab78e6014f,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_04_retreat_multi_glance_left_return,matrix_prompt_injected,5,10.0,12.0,BACK,translate,True,True,True,52.923,50.747,45.889,65.429,-8,0,3467.285,True,1.26,0.0,0.0,c3ecc85d70b3d2219aab02ab78e6014f,runs/huaiqiu_mcts_04_retreat_multi_glance_left_return/matrix_prompt_injected/video.mp4
